Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
31,4,Khammam,Khammam_Rural,2020-10-29,0.0,22.4,35.9,44.7,99.9,0.0,0.9
31,4,Khammam,Khammam_Rural,2020-10-30,0.0,24.4,35.4,57.4,99.9,0.0,0.5
31,4,Khammam,Khammam_Rural,2020-10-31,0.0,23.2,35.4,55.1,99.9,0.0,1.2
31,4,Khammam,Khammam_Rural,2020-11-01,0.0,23.1,33.6,48.8,99.9,0.0,0.6
31,4,Khammam,Khammam_Rural,2020-11-02,0.0,23.8,35.0,51.9,99.9,0.0,1.1
31,4,Khammam,Khammam_Rural,2020-11-03,0.0,24.4,35.2,53.0,99.9,0.0,0.8
31,4,Khammam,Khammam_Rural,2020-11-04,0.0,25.7,34.9,60.8,99.9,0.0,0.7
31,4,Khammam,Khammam_Rural,2020-11-05,0.0,21.8,33.3,58.9,99.9,0.0,0.6
31,4,Khammam,Khammam_Rural,2020-11-06,0.0,24.5,34.3,57.0,99.9,0.0,0.8
31,4,Khammam,Khammam_Rural,2020-11-07,0.0,24.9,35.8,71.1,99.9,0.0,0.4
31,4,Khammam,Khammam_Rural,2020-11-08,0.0,22.9,35.3,71.9,99.9,0.0,0.6
31,4,Khammam,Khammam_Rural,2020-11-09,0.0,19.3,34.2,42.5,99.9,0.0,1.5
31,4,Khammam,Khammam_Rural,2020-11-10,0.0,19.0,32.2,42.6,99.9,0.0,0.8
31,4,Khammam,Khammam_Rural,2020-11-11,0.0,21.1,32.5,40.4,99.9,0.0,0.7
31,4,Khammam,Khammam_Rural,2020-11-12,0.0,24.3,33.4,55.0,99.9,0.0,0.6
31,4,Khammam,Khammam_Rural,2020-11-13,0.0,23.5,33.3,73.0,99.9,0.0,0.8
31,4,Khammam,Khammam_Rural,2020-11-14,0.0,22.6,35.2,48.6,95.5,0.0,0.7
31,4,Khammam,Khammam_Rural,2020-11-15,0.0,22.1,34.8,51.4,95.9,0.0,0.5
31,4,Khammam,Khammam_Rural,2020-11-16,0.0,24.9,36.0,63.1,85.5,0.0,0.5
31,4,Khammam,Khammam_Rural,2020-11-17,0.0,22.2,33.1,52.9,96.1,0.0,0.8
31,4,Khammam,Khammam_Rural,2020-11-18,0.0,23.1,34.3,45.3,98.4,0.0,0.9
31,4,Khammam,Khammam_Rural,2020-11-19,0.0,23.9,33.5,62.2,99.1,0.0,0.5
31,4,Khammam,Khammam_Rural,2020-11-20,0.0,24.0,34.3,59.0,99.9,0.0,0.8
31,4,Khammam,Khammam_Rural,2020-11-21,0.0,21.9,34.8,54.0,98.8,0.0,0.5
31,4,Khammam,Khammam_Rural,2020-11-22,0.0,23.0,35.0,50.8,96.8,0.0,0.6
31,4,Khammam,Khammam_Rural,2020-11-23,0.0,24.1,33.2,57.9,97.8,0.0,0.9
31,4,Khammam,Khammam_Rural,2020-11-24,0.0,22.4,31.8,63.2,96.8,0.0,0.4
31,4,Khammam,Khammam_Rural,2020-11-25,0.0,20.8,31.1,62.0,96.0,0.0,0.9
31,4,Khammam,Khammam_Rural,2020-11-26,0.1,22.7,31.9,58.0,93.7,0.0,4.0
31,4,Khammam,Khammam_Rural,2020-11-27,11.8,20.8,24.6,85.7,99.9,0.0,2.2
31,4,Khammam,Khammam_Rural,2020-11-28,4.6,20.4,24.6,89.5,99.9,0.0,3.6
31,4,Khammam,Khammam_Rural,2020-11-29,0.0,23.3,29.3,72.5,98.9,0.0,3.5
31,4,Khammam,Khammam_Rural,2020-11-30,0.0,20.3,33.3,50.3,93.4,0.0,3.2
31,4,Khammam,Khammam_Rural,2020-12-01,0.0,19.3,33.5,44.6,97.4,0.0,3.0
31,4,Khammam,Khammam_Rural,2020-12-02,0.0,20.4,33.5,47.9,99.9,0.0,3.1
31,4,Khammam,Khammam_Rural,2020-12-03,0.0,20.6,32.4,46.0,97.2,0.0,3.3
31,4,Khammam,Khammam_Rural,2020-12-04,0.0,20.5,32.7,52.8,99.9,0.0,2.7
31,4,Khammam,Khammam_Rural,2020-12-05,0.0,20.2,32.9,50.2,99.9,0.0,2.3
31,4,Khammam,Khammam_Rural,2020-12-06,0.0,18.4,33.0,45.1,99.9,0.0,1.5
31,4,Khammam,Khammam_Rural,2020-12-07,0.0,21.5,35.1,41.2,95.7,0.0,3.3
31,4,Khammam,Khammam_Rural,2020-12-08,0.0,18.7,35.0,44.2,99.9,0.0,2.6
31,4,Khammam,Khammam_Rural,2020-12-09,0.0,18.4,34.7,41.2,99.9,0.0,2.9
31,4,Khammam,Khammam_Rural,2020-12-10,0.0,18.0,34.5,37.3,99.9,0.0,1.6
31,4,Khammam,Khammam_Rural,2020-12-11,0.0,20.5,33.1,45.3,99.9,0.0,2.3
31,4,Khammam,Khammam_Rural,2020-12-12,0.0,19.7,35.2,55.1,99.9,0.0,3.6
31,4,Khammam,Khammam_Rural,2020-12-13,0.0,19.7,32.5,57.2,99.9,0.0,4.2
31,4,Khammam,Khammam_Rural,2020-12-14,0.0,19.7,34.7,49.4,99.9,0.0,3.8
31,4,Khammam,Khammam_Rural,2020-12-15,0.0,18.3,31.8,40.7,99.9,0.0,6.3
31,4,Khammam,Khammam_Rural,2020-12-16,0.0,20.3,31.8,54.4,98.7,0.0,3.7
31,4,Khammam,Khammam_Rural,2020-12-17,0.0,20.0,31.7,50.3,96.9,0.0,4.8
31,4,Khammam,Khammam_Rural,2020-12-18,0.0,20.8,33.7,52.0,99.9,0.0,2.5
31,4,Khammam,Khammam_Rural,2020-12-19,0.0,19.8,32.2,53.5,99.9,0.0,2.9
31,4,Khammam,Khammam_Rural,2020-12-20,0.0,19.2,33.1,46.8,99.9,0.0,2.7
31,4,Khammam,Khammam_Rural,2020-12-21,0.0,16.7,32.9,42.8,99.9,0.0,3.2
31,4,Khammam,Khammam_Rural,2020-12-22,0.0,15.7,32.3,27.5,99.9,0.0,3.0
31,4,Khammam,Khammam_Rural,2020-12-23,0.0,15.4,32.3,36.6,99.9,0.0,1.9
31,4,Khammam,Khammam_Rural,2020-12-24,0.0,17.1,29.8,44.6,99.9,0.0,3.2
31,4,Khammam,Khammam_Rural,2020-12-25,0.0,17.6,32.5,45.2,99.9,0.0,3.7
31,4,Khammam,Khammam_Rural,2020-12-26,0.0,17.4,30.1,54.4,99.9,0.0,3.3
31,4,Khammam,Khammam_Rural,2020-12-27,0.0,17.7,31.3,51.6,99.9,0.0,3.0
31,4,Khammam,Khammam_Rural,2020-12-28,0.0,17.3,33.3,47.5,99.9,0.0,2.6
31,4,Khammam,Khammam_Rural,2020-12-29,0.0,18.4,33.2,56.4,99.9,0.0,5.2
31,4,Khammam,Khammam_Rural,2020-12-30,0.0,18.0,32.5,62.8,99.9,0.0,4.5
31,4,Khammam,Khammam_Rural,2020-12-31,0.0,19.1,31.1,51.2,99.9,0.0,5.7
31,5,Khammam,Thirumalayapalem,2020-10-01,0.0,24.1,32.6,80.9,98.8,0.0,8.4
31,5,Khammam,Thirumalayapalem,2020-10-02,0.0,25.2,34.6,67.4,100.0,0.0,11.5
31,5,Khammam,Thirumalayapalem,2020-10-03,0.0,26.4,35.2,68.3,99.0,0.7,12.2
31,5,Khammam,Thirumalayapalem,2020-10-04,0.0,25.9,35.2,59.8,94.2,0.0,11.7
31,5,Khammam,Thirumalayapalem,2020-10-05,0.0,24.2,34.8,61.1,97.4,0.0,9.1
31,5,Khammam,Thirumalayapalem,2020-10-06,0.0,26.1,34.8,56.6,97.8,0.0,11.0
31,5,Khammam,Thirumalayapalem,2020-10-07,6.1,24.2,34.3,67.7,100.0,0.0,11.8
31,5,Khammam,Thirumalayapalem,2020-10-08,2.9,24.1,32.3,83.0,100.0,0.0,12.1
31,5,Khammam,Thirumalayapalem,2020-10-09,0.0,26.4,34.2,73.8,100.0,0.0,7.0
31,5,Khammam,Thirumalayapalem,2020-10-10,1.8,24.8,35.1,72.9,100.0,0.0,5.8
31,5,Khammam,Thirumalayapalem,2020-10-11,0.0,24.0,34.3,78.2,100.0,0.0,5.9
31,5,Khammam,Thirumalayapalem,2020-10-12,5.3,24.6,31.7,77.6,100.0,0.0,6.0
31,5,Khammam,Thirumalayapalem,2020-10-13,47.7,24.2,32.0,79.4,100.0,0.0,15.5
31,5,Khammam,Thirumalayapalem,2020-10-14,36.8,24.3,26.5,97.6,99.8,0.0,14.9
31,5,Khammam,Thirumalayapalem,2020-10-15,0.0,24.1,30.7,82.3,99.4,0.0,5.8
31,5,Khammam,Thirumalayapalem,2020-10-16,0.0,25.2,33.5,69.9,100.0,0.0,6.9
31,5,Khammam,Thirumalayapalem,2020-10-17,0.0,26.0,32.0,79.0,99.4,0.0,6.4
31,5,Khammam,Thirumalayapalem,2020-10-18,0.2,24.0,32.8,74.3,100.0,0.0,4.7
31,5,Khammam,Thirumalayapalem,2020-10-19,0.0,25.5,35.2,68.4,100.0,0.0,3.7
31,5,Khammam,Thirumalayapalem,2020-10-20,15.3,24.1,34.6,71.3,100.0,0.0,13.3
31,5,Khammam,Thirumalayapalem,2020-10-21,0.2,24.3,31.1,83.7,100.0,0.0,5.2
31,5,Khammam,Thirumalayapalem,2020-10-22,0.0,24.4,31.5,86.9,100.0,0.0,7.7
31,5,Khammam,Thirumalayapalem,2020-10-23,0.0,23.6,34.1,67.6,100.0,0.0,9.4
31,5,Khammam,Thirumalayapalem,2020-10-24,0.0,22.1,33.6,60.2,100.0,0.0,7.5
31,5,Khammam,Thirumalayapalem,2020-10-25,0.0,22.9,34.3,57.0,100.0,0.0,6.8
31,5,Khammam,Thirumalayapalem,2020-10-26,0.0,21.6,34.3,53.8,100.0,0.0,6.2
31,5,Khammam,Thirumalayapalem,2020-10-27,0.0,21.4,33.3,51.8,100.0,0.0,7.5
31,5,Khammam,Thirumalayapalem,2020-10-28,0.0,21.3,33.1,53.0,99.9,0.0,9.3
31,5,Khammam,Thirumalayapalem,2020-10-29,0.0,21.5,34.1,43.3,98.1,2.0,5.8
31,5,Khammam,Thirumalayapalem,2020-10-30,0.0,22.7,32.8,63.6,100.0,0.0,6.8
31,5,Khammam,Thirumalayapalem,2020-10-31,0.0,20.9,33.8,46.7,99.5,0.0,6.2
31,5,Khammam,Thirumalayapalem,2020-11-01,0.0,20.2,31.6,48.0,96.5,0.0,8.0
31,5,Khammam,Thirumalayapalem,2020-11-02,0.0,21.0,33.9,53.3,96.8,0.0,8.7
31,5,Khammam,Thirumalayapalem,2020-11-03,0.0,22.4,34.1,53.5,98.4,0.0,9.5
31,5,Khammam,Thirumalayapalem,2020-11-04,0.6,22.4,33.9,64.8,96.4,0.0,10.4
31,5,Khammam,Thirumalayapalem,2020-11-05,0.0,18.5,31.1,54.9,99.3,0.0,10.2
31,5,Khammam,Thirumalayapalem,2020-11-06,0.0,22.3,33.4,55.7,95.6,0.0,18.6
31,5,Khammam,Thirumalayapalem,2020-11-07,0.0,23.1,32.6,60.9,100.0,0.0,7.8
31,5,Khammam,Thirumalayapalem,2020-11-08,0.0,20.6,33.7,64.1,98.8,0.0,9.0
31,5,Khammam,Thirumalayapalem,2020-11-09,0.0,16.3,32.7,39.2,98.0,0.0,8.9
31,5,Khammam,Thirumalayapalem,2020-11-10,0.0,16.1,32.1,35.9,99.9,1.7,11.9
31,5,Khammam,Thirumalayapalem,2020-11-11,0.0,17.7,30.8,37.9,94.0,0.0,7.1
31,5,Khammam,Thirumalayapalem,2020-11-12,0.0,22.7,32.3,46.4,98.6,0.0,8.4
31,5,Khammam,Thirumalayapalem,2020-11-13,0.0,21.7,32.1,61.7,100.0,0.0,6.7
31,5,Khammam,Thirumalayapalem,2020-11-14,0.0,19.7,33.6,47.2,99.1,0.0,6.9
31,5,Khammam,Thirumalayapalem,2020-11-15,0.0,19.4,33.8,49.0,100.0,0.0,3.4
31,5,Khammam,Thirumalayapalem,2020-11-16,0.0,22.3,32.5,55.8,95.8,0.0,4.3
31,5,Khammam,Thirumalayapalem,2020-11-17,0.0,20.2,31.6,52.7,100.0,0.0,6.9
31,5,Khammam,Thirumalayapalem,2020-11-18,0.0,20.6,34.3,42.9,100.0,0.0,11.2
31,5,Khammam,Thirumalayapalem,2020-11-19,0.0,23.2,34.1,57.4,100.0,0.0,16.9
31,5,Khammam,Thirumalayapalem,2020-11-20,0.0,20.5,33.3,58.4,100.0,0.0,6.1
31,5,Khammam,Thirumalayapalem,2020-11-21,0.0,19.8,33.4,54.7,100.0,0.0,5.2
31,5,Khammam,Thirumalayapalem,2020-11-22,0.0,20.3,34.2,50.6,99.5,0.0,6.5
31,5,Khammam,Thirumalayapalem,2020-11-23,0.0,21.3,33.8,59.4,100.0,0.0,7.3
31,5,Khammam,Thirumalayapalem,2020-11-24,0.0,18.9,31.8,55.3,99.5,0.0,6.8
31,5,Khammam,Thirumalayapalem,2020-11-25,0.0,18.3,29.8,62.4,100.0,0.0,7.5
31,5,Khammam,Thirumalayapalem,2020-11-26,1.3,21.5,31.4,55.0,100.0,0.6,9.2
31,5,Khammam,Thirumalayapalem,2020-11-27,10.3,20.5,24.4,81.1,100.0,0.0,15.2
31,5,Khammam,Thirumalayapalem,2020-11-28,3.4,19.8,23.5,91.7,100.0,0.4,12.2
31,5,Khammam,Thirumalayapalem,2020-11-29,0.0,22.7,29.1,69.2,100.0,0.0,14.1
31,5,Khammam,Thirumalayapalem,2020-11-30,0.0,19.3,32.0,57.2,98.0,0.0,1.7
31,5,Khammam,Thirumalayapalem,2020-12-01,0.0,18.2,32.0,49.8,100.0,0.0,2.2
31,5,Khammam,Thirumalayapalem,2020-12-02,0.0,17.7,30.6,50.6,100.0,0.0,6.0
31,5,Khammam,Thirumalayapalem,2020-12-03,0.0,18.1,33.2,46.2,100.0,0.0,6.1
31,5,Khammam,Thirumalayapalem,2020-12-04,0.0,18.5,31.6,53.7,100.0,0.0,7.6
31,5,Khammam,Thirumalayapalem,2020-12-05,0.0,16.7,30.8,47.4,99.8,0.0,7.3
31,5,Khammam,Thirumalayapalem,2020-12-06,0.0,15.7,31.5,38.4,99.7,0.0,11.6
31,5,Khammam,Thirumalayapalem,2020-12-07,0.0,18.3,32.4,42.9,100.0,0.0,8.0
31,5,Khammam,Thirumalayapalem,2020-12-08,0.0,16.1,32.1,48.2,100.0,0.0,14.5
31,5,Khammam,Thirumalayapalem,2020-12-09,0.0,14.6,32.5,35.3,94.0,0.0,9.5
31,5,Khammam,Thirumalayapalem,2020-12-10,0.0,16.1,34.0,38.4,100.0,0.0,5.5
31,5,Khammam,Thirumalayapalem,2020-12-11,0.0,17.7,32.5,38.8,100.0,0.0,5.1
31,5,Khammam,Thirumalayapalem,2020-12-12,0.0,17.6,32.2,49.5,100.0,0.0,3.8
31,5,Khammam,Thirumalayapalem,2020-12-13,0.0,17.7,31.0,60.2,100.0,0.0,4.7
31,5,Khammam,Thirumalayapalem,2020-12-14,0.0,17.1,31.7,46.9,100.0,0.0,5.9
31,5,Khammam,Thirumalayapalem,2020-12-15,0.0,15.7,31.7,41.8,98.8,0.2,4.6
31,5,Khammam,Thirumalayapalem,2020-12-16,0.0,19.3,31.0,55.5,98.7,0.0,6.1
31,5,Khammam,Thirumalayapalem,2020-12-17,0.0,18.9,31.4,51.5,99.9,0.0,11.1
31,5,Khammam,Thirumalayapalem,2020-12-18,0.0,19.4,32.1,53.2,99.9,0.0,5.5
31,5,Khammam,Thirumalayapalem,2020-12-19,0.0,19.3,32.2,55.8,98.5,0.0,6.9
31,5,Khammam,Thirumalayapalem,2020-12-20,0.0,16.6,31.6,45.8,98.5,0.0,5.5
31,5,Khammam,Thirumalayapalem,2020-12-21,0.0,14.0,30.5,42.3,96.9,1.8,8.1
31,5,Khammam,Thirumalayapalem,2020-12-22,0.0,13.6,31.3,31.1,95.7,0.0,10.7
31,5,Khammam,Thirumalayapalem,2020-12-23,0.0,14.5,30.5,35.1,97.4,0.0,7.6
31,5,Khammam,Thirumalayapalem,2020-12-24,0.0,16.9,29.5,50.1,99.9,0.0,7.0
31,5,Khammam,Thirumalayapalem,2020-12-25,0.0,16.8,30.5,51.4,99.9,0.0,5.6
31,5,Khammam,Thirumalayapalem,2020-12-26,0.0,16.5,29.1,57.5,99.9,0.0,6.9
31,5,Khammam,Thirumalayapalem,2020-12-27,0.0,16.8,30.1,53.3,99.9,0.0,4.7
31,5,Khammam,Thirumalayapalem,2020-12-28,0.0,18.4,31.9,46.7,99.5,0.0,5.8
31,5,Khammam,Thirumalayapalem,2020-12-29,0.0,18.1,31.6,58.9,99.2,0.0,5.4
31,5,Khammam,Thirumalayapalem,2020-12-30,0.0,18.9,32.0,55.3,99.2,0.0,7.9
31,5,Khammam,Thirumalayapalem,2020-12-31,0.0,20.2,31.9,51.9,98.8,0.0,8.7
31,6,Khammam,Kusumanchi,2020-10-01,0.0,24.7,33.2,83.7,97.5,0.0,11.1
31,6,Khammam,Kusumanchi,2020-10-02,5.3,26.4,35.2,76.3,98.0,0.0,15.2
31,6,Khammam,Kusumanchi,2020-10-03,0.0,27.3,35.7,77.6,97.6,0.0,13.7
31,6,Khammam,Kusumanchi,2020-10-04,0.0,27.3,35.7,63.3,93.4,0.0,15.2
31,6,Khammam,Kusumanchi,2020-10-05,0.0,25.0,33.1,65.4,95.4,0.0,10.1
31,6,Khammam,Kusumanchi,2020-10-06,0.0,27.5,35.0,63.1,90.8,0.0,15.5
31,6,Khammam,Kusumanchi,2020-10-07,51.5,24.9,33.2,70.9,97.9,0.0,15.2
31,6,Khammam,Kusumanchi,2020-10-08,1.6,24.8,31.2,85.9,98.6,0.0,12.4
31,6,Khammam,Kusumanchi,2020-10-09,0.0,27.5,33.7,80.0,98.2,0.0,6.9
31,6,Khammam,Kusumanchi,2020-10-10,7.7,25.3,34.6,77.5,98.7,0.0,5.3
31,6,Khammam,Kusumanchi,2020-10-11,4.0,24.9,34.7,77.5,98.7,0.0,7.9
31,6,Khammam,Kusumanchi,2020-10-12,2.6,24.8,32.3,84.3,99.3,0.0,7.3
31,6,Khammam,Kusumanchi,2020-10-13,49.7,24.9,32.8,84.4,99.4,0.0,17.6
31,6,Khammam,Kusumanchi,2020-10-14,19.1,24.5,27.5,97.6,100.0,0.0,19.6
31,6,Khammam,Kusumanchi,2020-10-15,0.0,24.9,32.6,80.6,100.0,0.0,9.4
31,6,Khammam,Kusumanchi,2020-10-16,0.0,25.9,32.7,71.4,99.2,0.0,10.4
31,6,Khammam,Kusumanchi,2020-10-17,0.1,26.3,34.8,77.5,99.8,0.0,7.0
31,6,Khammam,Kusumanchi,2020-10-18,12.0,24.9,35.5,84.3,98.9,0.0,4.6
31,6,Khammam,Kusumanchi,2020-10-19,6.4,26.1,35.2,65.1,99.0,0.0,5.8
31,6,Khammam,Kusumanchi,2020-10-20,45.7,24.9,35.5,70.5,99.9,0.0,16.0
31,6,Khammam,Kusumanchi,2020-10-21,0.0,24.9,32.7,84.4,99.9,0.0,8.0
31,6,Khammam,Kusumanchi,2020-10-22,0.0,25.0,30.1,85.8,99.2,0.0,11.9
31,6,Khammam,Kusumanchi,2020-10-23,0.0,24.9,32.6,70.9,98.4,0.0,12.7
31,6,Khammam,Kusumanchi,2020-10-24,0.0,24.5,34.9,57.6,97.8,0.0,10.9
31,6,Khammam,Kusumanchi,2020-10-25,0.0,24.6,35.0,58.1,97.7,0.0,8.1
31,6,Khammam,Kusumanchi,2020-10-26,0.0,22.6,35.4,46.8,97.3,0.0,6.5
31,6,Khammam,Kusumanchi,2020-10-27,0.0,23.0,35.3,46.9,97.7,0.0,11.4
31,6,Khammam,Kusumanchi,2020-10-28,0.0,22.1,32.7,50.8,97.7,0.0,11.4
31,6,Khammam,Kusumanchi,2020-10-29,0.0,22.3,34.7,46.8,96.2,0.0,5.9
31,6,Khammam,Kusumanchi,2020-10-30,0.0,23.9,33.9,62.8,91.9,0.0,6.4
31,6,Khammam,Kusumanchi,2020-10-31,0.0,21.8,33.7,46.8,97.2,0.0,7.1
31,6,Khammam,Kusumanchi,2020-11-01,0.0,20.8,32.7,47.2,95.4,0.0,10.5
31,6,Khammam,Kusumanchi,2020-11-02,0.0,21.6,35.2,49.5,88.9,0.0,11.4
31,6,Khammam,Kusumanchi,2020-11-03,0.0,23.4,34.2,54.3,92.9,0.0,14.3
31,6,Khammam,Kusumanchi,2020-11-04,0.0,23.2,34.0,64.6,85.5,0.0,10.4
31,6,Khammam,Kusumanchi,2020-11-05,0.0,19.7,30.9,54.6,96.0,0.0,14.9
31,6,Khammam,Kusumanchi,2020-11-06,0.0,23.1,33.8,54.3,85.3,0.0,32.9
31,6,Khammam,Kusumanchi,2020-11-07,0.0,24.0,33.3,66.3,98.5,0.0,10.2
31,6,Khammam,Kusumanchi,2020-11-08,0.0,21.5,33.3,77.3,96.7,0.0,9.7
31,6,Khammam,Kusumanchi,2020-11-09,0.0,18.5,33.1,41.7,89.4,0.0,6.0
31,6,Khammam,Kusumanchi,2020-11-10,0.0,17.1,32.5,39.1,93.0,1.7,11.9
31,6,Khammam,Kusumanchi,2020-11-11,0.0,19.4,31.1,39.7,89.4,0.0,6.8
31,6,Khammam,Kusumanchi,2020-11-12,0.0,23.5,32.8,46.5,94.2,0.0,10.5
31,6,Khammam,Kusumanchi,2020-11-13,0.0,22.3,32.3,66.3,98.0,0.0,6.7
31,6,Khammam,Kusumanchi,2020-11-14,0.0,21.2,35.3,48.8,96.2,0.0,9.2
31,6,Khammam,Kusumanchi,2020-11-15,0.0,19.8,35.0,49.9,89.5,0.0,2.5
31,6,Khammam,Kusumanchi,2020-11-16,0.0,23.1,33.6,58.5,89.7,0.0,4.3
31,6,Khammam,Kusumanchi,2020-11-17,0.0,21.3,32.9,55.6,98.0,0.0,9.3
31,6,Khammam,Kusumanchi,2020-11-18,0.0,21.5,35.0,43.5,97.3,0.0,12.1
31,6,Khammam,Kusumanchi,2020-11-19,0.0,23.7,34.7,55.4,97.4,0.0,16.9
31,6,Khammam,Kusumanchi,2020-11-20,0.0,21.1,32.9,55.4,98.4,0.0,6.8
31,6,Khammam,Kusumanchi,2020-11-21,0.0,20.6,33.4,55.0,98.6,0.0,2.2
31,6,Khammam,Kusumanchi,2020-11-22,0.0,21.2,33.9,55.0,97.6,0.0,6.5
31,6,Khammam,Kusumanchi,2020-11-23,0.0,22.1,33.7,56.2,98.0,0.0,7.3
31,6,Khammam,Kusumanchi,2020-11-24,0.0,20.1,32.9,57.9,92.7,0.0,8.1
31,6,Khammam,Kusumanchi,2020-11-25,0.0,19.9,30.3,64.3,97.6,0.0,11.4
31,6,Khammam,Kusumanchi,2020-11-26,0.0,22.9,31.3,62.6,97.8,0.3,16.5
31,6,Khammam,Kusumanchi,2020-11-27,13.0,20.9,24.3,77.9,97.6,0.0,15.2
31,6,Khammam,Kusumanchi,2020-11-28,3.2,20.6,25.0,89.5,99.5,0.1,17.5
31,6,Khammam,Kusumanchi,2020-11-29,0.0,23.1,30.2,76.5,98.4,0.0,14.1
31,6,Khammam,Kusumanchi,2020-11-30,0.0,20.5,32.7,56.6,93.7,0.0,2.0
31,6,Khammam,Kusumanchi,2020-12-01,0.0,19.8,33.0,46.5,97.8,0.0,1.6
31,6,Khammam,Kusumanchi,2020-12-02,0.0,19.9,32.2,54.6,96.2,0.0,5.0
31,6,Khammam,Kusumanchi,2020-12-03,0.0,19.6,32.7,47.6,97.8,0.0,10.2
31,6,Khammam,Kusumanchi,2020-12-04,0.0,19.7,31.4,55.1,97.6,0.0,8.5
31,6,Khammam,Kusumanchi,2020-12-05,0.0,19.2,32.3,51.2,95.5,0.0,8.9
31,6,Khammam,Kusumanchi,2020-12-06,0.0,18.5,32.6,42.0,93.7,0.0,11.6
31,6,Khammam,Kusumanchi,2020-12-07,0.0,19.8,33.2,42.0,96.8,0.0,8.7
31,6,Khammam,Kusumanchi,2020-12-08,0.0,20.0,33.3,46.6,91.0,0.0,14.5
31,6,Khammam,Kusumanchi,2020-12-09,0.0,15.7,33.1,39.2,94.1,0.0,11.3
31,6,Khammam,Kusumanchi,2020-12-10,0.0,19.3,33.1,40.7,94.7,0.0,7.0
31,6,Khammam,Kusumanchi,2020-12-11,0.0,18.9,34.7,39.8,96.9,0.0,4.6
31,6,Khammam,Kusumanchi,2020-12-12,0.0,19.8,33.0,54.6,97.5,0.0,4.1
31,6,Khammam,Kusumanchi,2020-12-13,0.0,19.3,30.7,55.0,98.3,0.0,4.5
31,6,Khammam,Kusumanchi,2020-12-14,0.0,19.6,32.9,47.3,90.6,0.0,4.5
31,6,Khammam,Kusumanchi,2020-12-15,0.0,17.8,33.3,42.2,96.5,0.2,1.1
31,6,Khammam,Kusumanchi,2020-12-16,0.0,19.6,32.4,56.3,96.2,0.0,7.0
31,6,Khammam,Kusumanchi,2020-12-17,0.0,19.9,32.8,54.6,98.2,0.0,14.9
31,6,Khammam,Kusumanchi,2020-12-18,0.0,19.6,32.9,54.6,96.4,0.0,5.5
31,6,Khammam,Kusumanchi,2020-12-19,0.0,19.9,32.4,58.0,96.9,0.0,7.5
31,6,Khammam,Kusumanchi,2020-12-20,0.0,17.6,30.5,46.5,94.1,0.0,10.2
31,6,Khammam,Kusumanchi,2020-12-21,0.0,15.3,29.9,41.0,92.4,3.5,7.9
31,6,Khammam,Kusumanchi,2020-12-22,0.0,14.9,31.1,30.4,93.3,0.0,11.4
31,6,Khammam,Kusumanchi,2020-12-23,0.0,17.6,32.3,32.5,90.3,0.0,8.7
31,6,Khammam,Kusumanchi,2020-12-24,0.0,17.2,30.7,46.3,95.5,0.0,5.6
31,6,Khammam,Kusumanchi,2020-12-25,0.0,20.3,30.7,46.5,88.8,0.0,5.1
31,6,Khammam,Kusumanchi,2020-12-26,0.0,16.4,30.3,55.9,97.4,0.0,7.4
31,6,Khammam,Kusumanchi,2020-12-27,0.0,20.1,30.4,50.0,83.1,0.0,1.0
31,6,Khammam,Kusumanchi,2020-12-28,0.0,19.6,31.1,46.5,98.3,0.0,6.6
31,6,Khammam,Kusumanchi,2020-12-29,0.0,17.9,32.1,50.2,96.7,0.0,5.2
31,6,Khammam,Kusumanchi,2020-12-30,0.0,19.3,31.1,49.5,98.3,0.0,9.4
31,6,Khammam,Kusumanchi,2020-12-31,0.0,20.1,30.8,50.0,97.6,0.0,8.1
31,7,Khammam,Nelakondapalle,2020-10-01,1.8,24.9,33.0,94.2,99.9,0.0,3.4
31,7,Khammam,Nelakondapalle,2020-10-02,0.0,27.5,36.3,71.4,99.9,0.0,0.3
31,7,Khammam,Nelakondapalle,2020-10-03,0.0,27.5,35.3,72.6,99.9,0.0,3.5
31,7,Khammam,Nelakondapalle,2020-10-04,0.0,27.5,35.3,55.9,99.9,0.0,1.0
31,7,Khammam,Nelakondapalle,2020-10-05,0.0,27.4,35.2,71.4,99.9,0.0,2.6
31,7,Khammam,Nelakondapalle,2020-10-06,0.0,27.5,35.7,56.5,99.9,0.0,3.9
31,7,Khammam,Nelakondapalle,2020-10-07,55.6,24.9,35.6,71.5,99.9,0.0,0.4
31,7,Khammam,Nelakondapalle,2020-10-08,1.3,24.9,35.5,93.7,99.9,0.0,3.5
31,7,Khammam,Nelakondapalle,2020-10-09,0.0,27.5,35.2,72.1,99.9,0.0,3.2
31,7,Khammam,Nelakondapalle,2020-10-10,2.7,25.4,35.4,63.5,99.9,0.0,3.4
31,7,Khammam,Nelakondapalle,2020-10-11,0.0,25.0,33.0,92.1,99.9,0.0,2.8
31,7,Khammam,Nelakondapalle,2020-10-12,17.6,25.4,32.7,92.6,99.9,0.0,1.4
31,7,Khammam,Nelakondapalle,2020-10-13,45.4,24.9,33.1,96.0,99.9,0.0,7.6
31,7,Khammam,Nelakondapalle,2020-10-14,18.7,25.2,27.9,98.4,100.0,0.0,0.1
